Path;File Condition;Block Condition;Presence Condition;start;end
networking/tftp.c;CONFIG_TFTP || CONFIG_TFTPD;!CONFIG_FEATURE_TFTP_PUT;CONFIG_TFTP || CONFIG_TFTPD || CONFIG_FEATURE_TFTP_GET || CONFIG_FEATURE_TFTP_PUT || CONFIG_TFTPD || !CONFIG_FEATURE_TFTP_PUT;1115;1116
networking/tftp.c;CONFIG_TFTP || CONFIG_TFTPD;1;CONFIG_TFTP || CONFIG_TFTPD || CONFIG_FEATURE_TFTP_GET || CONFIG_FEATURE_TFTP_PUT || CONFIG_TFTPD || 1;1126;1127
networking/tftp.c;CONFIG_TFTP || CONFIG_TFTPD;1;CONFIG_TFTP || CONFIG_TFTPD || CONFIG_FEATURE_TFTP_GET || CONFIG_FEATURE_TFTP_PUT || CONFIG_TFTPD || 1;1132;1133
networking/tftp.c;CONFIG_TFTP || CONFIG_TFTPD;1;CONFIG_TFTP || CONFIG_TFTPD || CONFIG_FEATURE_TFTP_GET || CONFIG_FEATURE_TFTP_PUT || CONFIG_TFTPD;1148;1149
networking/tftp.c;CONFIG_TFTP || CONFIG_TFTPD;CONFIG_FEATURE_TFTP_BLOCKSIZE;CONFIG_TFTP || CONFIG_TFTPD || CONFIG_FEATURE_TFTP_GET || CONFIG_FEATURE_TFTP_PUT || CONFIG_TFTPD || CONFIG_FEATURE_TFTP_BLOCKSIZE;1152;1153
networking/tftp.c;CONFIG_TFTP || CONFIG_TFTPD;CONFIG_FEATURE_TFTP_BLOCKSIZE;CONFIG_TFTP || CONFIG_TFTPD || CONFIG_FEATURE_TFTP_GET || CONFIG_FEATURE_TFTP_PUT || CONFIG_TFTPD || CONFIG_FEATURE_TFTP_BLOCKSIZE;1157;1158
networking/ether-wake.c;CONFIG_ETHER_WAKE;1;CONFIG_ETHER_WAKE;1;299
networking/ether-wake.c;CONFIG_ETHER_WAKE;1;CONFIG_ETHER_WAKE || 1;95;97
networking/ether-wake.c;CONFIG_ETHER_WAKE;0;CONFIG_ETHER_WAKE || 0;98;100
networking/ether-wake.c;CONFIG_ETHER_WAKE;1;CONFIG_ETHER_WAKE || 1;103;114
networking/ether-wake.c;CONFIG_ETHER_WAKE;0;CONFIG_ETHER_WAKE || 0;115;117
networking/ether-wake.c;CONFIG_ETHER_WAKE;1;CONFIG_ETHER_WAKE;133;135
networking/ether-wake.c;CONFIG_ETHER_WAKE;1;CONFIG_ETHER_WAKE || 1;234;252
networking/ether-wake.c;CONFIG_ETHER_WAKE;1;CONFIG_ETHER_WAKE || 1 || 1;243;250
networking/ether-wake.c;CONFIG_ETHER_WAKE;1;CONFIG_ETHER_WAKE || 1;271;283
networking/ether-wake.c;CONFIG_ETHER_WAKE;0;CONFIG_ETHER_WAKE || 0;284;286
networking/ether-wake.c;CONFIG_ETHER_WAKE;CONFIG_FEATURE_CLEAN_UP;CONFIG_ETHER_WAKE || CONFIG_FEATURE_CLEAN_UP;290;291
networking/ether-wake.c;CONFIG_ETHER_WAKE;!CONFIG_FEATURE_CLEAN_UP;CONFIG_ETHER_WAKE || !CONFIG_FEATURE_CLEAN_UP;292;293
networking/telnetd.c;CONFIG_TELNETD;1;CONFIG_TELNETD;1;979
networking/telnetd.c;CONFIG_TELNETD;1;CONFIG_TELNETD || 1;123;125
networking/telnetd.c;CONFIG_TELNETD;0;0;270;272
networking/telnetd.c;CONFIG_TELNETD;1;CONFIG_TELNETD || 1;326;328
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_STANDALONE;411;412
networking/telnetd.c;CONFIG_TELNETD;!CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || !CONFIG_FEATURE_TELNETD_STANDALONE;413;414
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_STANDALONE;418;419
networking/telnetd.c;CONFIG_TELNETD;!CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || !CONFIG_FEATURE_TELNETD_STANDALONE;420;421
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_STANDALONE;425;426
networking/telnetd.c;CONFIG_TELNETD;!CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || !CONFIG_FEATURE_TELNETD_STANDALONE;427;428
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_INETD_WAIT;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_INETD_WAIT;432;433
networking/telnetd.c;CONFIG_TELNETD;!CONFIG_FEATURE_TELNETD_INETD_WAIT;CONFIG_TELNETD || !CONFIG_FEATURE_TELNETD_INETD_WAIT;434;435
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_INETD_WAIT;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_INETD_WAIT;439;440
networking/telnetd.c;CONFIG_TELNETD;!CONFIG_FEATURE_TELNETD_INETD_WAIT;CONFIG_TELNETD || !CONFIG_FEATURE_TELNETD_INETD_WAIT;441;442
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_STANDALONE;450;451
networking/telnetd.c;CONFIG_TELNETD;!CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || !CONFIG_FEATURE_TELNETD_STANDALONE;455;456
networking/telnetd.c;CONFIG_TELNETD;!CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || !CONFIG_FEATURE_TELNETD_STANDALONE;460;461
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_STANDALONE;482;491
networking/telnetd.c;CONFIG_TELNETD;!CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || !CONFIG_FEATURE_TELNETD_STANDALONE;492;496
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_STANDALONE;518;519
networking/telnetd.c;CONFIG_TELNETD;!CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || !CONFIG_FEATURE_TELNETD_STANDALONE;520;521
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_UTMP;CONFIG_TELNETD || CONFIG_FEATURE_UTMP;551;552
networking/telnetd.c;CONFIG_TELNETD;!CONFIG_FEATURE_UTMP;CONFIG_TELNETD || !CONFIG_FEATURE_UTMP;553;554
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_STANDALONE;611;661
networking/telnetd.c;CONFIG_TELNETD;0;0;631;636
networking/telnetd.c;CONFIG_TELNETD;0;0;653;656
networking/telnetd.c;CONFIG_TELNETD;!CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || !CONFIG_FEATURE_TELNETD_STANDALONE;662;666
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_STANDALONE;701;706
networking/telnetd.c;CONFIG_TELNETD;!CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || !CONFIG_FEATURE_TELNETD_STANDALONE;707;711
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_STANDALONE;720;721
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_INETD_WAIT;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_INETD_WAIT;725;726
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_INETD_WAIT;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_INETD_WAIT;732;733
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_STANDALONE;738;739
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_INETD_WAIT;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_INETD_WAIT;743;744
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_STANDALONE;763;778
networking/telnetd.c;CONFIG_TELNETD;!CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || !CONFIG_FEATURE_TELNETD_STANDALONE;779;782
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_INETD_WAIT;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_INETD_WAIT;848;854
networking/telnetd.c;CONFIG_TELNETD;CONFIG_FEATURE_TELNETD_STANDALONE;CONFIG_TELNETD || CONFIG_FEATURE_TELNETD_STANDALONE;863;882
networking/zcip.c;CONFIG_ZCIP;1;CONFIG_ZCIP;1;549
networking/zcip.c;CONFIG_ZCIP;0;CONFIG_ZCIP || 0;257;260
networking/zcip.c;CONFIG_ZCIP;1;CONFIG_ZCIP || 1;338;339
networking/zcip.c;CONFIG_ZCIP;1;CONFIG_ZCIP || 1;485;493
networking/ping.c;CONFIG_PING || CONFIG_PING6;1;CONFIG_PING || CONFIG_PING6;1;1072
networking/ping.c;CONFIG_PING || CONFIG_PING6;1;CONFIG_PING || CONFIG_PING6 || 1;125;127
networking/ping.c;CONFIG_PING || CONFIG_PING6;1;CONFIG_PING || CONFIG_PING6 || 1;133;146
networking/ping.c;CONFIG_PING || CONFIG_PING6;0;CONFIG_PING || CONFIG_PING6 || 0;153;154
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING6;157;164
networking/ping.c;CONFIG_PING || CONFIG_PING6;1;CONFIG_PING || CONFIG_PING6 || CONFIG_PING6 || 1;161;163
networking/ping.c;CONFIG_PING || CONFIG_PING6;1;CONFIG_PING || CONFIG_PING6 || 1;167;198
networking/ping.c;CONFIG_PING || CONFIG_PING6;1;CONFIG_PING || CONFIG_PING6 || 1 || 1;181;183
networking/ping.c;CONFIG_PING || CONFIG_PING6;0 || 1;CONFIG_PING || CONFIG_PING6 || 1 || 0 || 1;184;186
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING6;212;213
networking/ping.c;CONFIG_PING || CONFIG_PING6;!CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || !CONFIG_PING6;214;216
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING6;220;223
networking/ping.c;CONFIG_PING || CONFIG_PING6;!CONFIG_FEATURE_FANCY_PING;CONFIG_PING || CONFIG_PING6 || !CONFIG_FEATURE_FANCY_PING;235;400
networking/ping.c;CONFIG_PING || CONFIG_PING6;0;0;268;273
networking/ping.c;CONFIG_PING || CONFIG_PING6;1;CONFIG_PING || CONFIG_PING6 || !CONFIG_FEATURE_FANCY_PING;274;275
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || !CONFIG_FEATURE_FANCY_PING || CONFIG_PING6;294;334
networking/ping.c;CONFIG_PING || CONFIG_PING6;0;0;313;318
networking/ping.c;CONFIG_PING || CONFIG_PING6;1;CONFIG_PING || CONFIG_PING6 || !CONFIG_FEATURE_FANCY_PING || CONFIG_PING6;319;320
networking/ping.c;CONFIG_PING || CONFIG_PING6;!CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || !CONFIG_FEATURE_FANCY_PING || !CONFIG_PING6;337;338
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || !CONFIG_FEATURE_FANCY_PING || CONFIG_PING6;346;357
networking/ping.c;CONFIG_PING || CONFIG_PING6;!CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || !CONFIG_FEATURE_FANCY_PING || !CONFIG_PING6;358;359
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || !CONFIG_FEATURE_FANCY_PING || CONFIG_PING6;366;367
networking/ping.c;CONFIG_PING || CONFIG_PING6;!CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || !CONFIG_FEATURE_FANCY_PING || !CONFIG_PING6;368;369
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || !CONFIG_FEATURE_FANCY_PING || CONFIG_PING6;382;385
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_FEATURE_CLEAN_UP;CONFIG_PING || CONFIG_PING6 || !CONFIG_FEATURE_FANCY_PING || CONFIG_FEATURE_CLEAN_UP;389;390
networking/ping.c;CONFIG_PING || CONFIG_PING6;!CONFIG_FEATURE_CLEAN_UP;CONFIG_PING || CONFIG_PING6 || !CONFIG_FEATURE_FANCY_PING || !CONFIG_FEATURE_CLEAN_UP;391;392
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_FEATURE_FANCY_PING;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING;401;1009
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || CONFIG_PING6;423;424
networking/ping.c;CONFIG_PING || CONFIG_PING6;!CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || !CONFIG_PING6;425;426
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || CONFIG_PING6;456;457
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || CONFIG_PING6;588;606
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || CONFIG_PING6;628;654
networking/ping.c;CONFIG_PING || CONFIG_PING6;0;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || CONFIG_PING6 || 0;631;632
networking/ping.c;CONFIG_PING || CONFIG_PING6;0;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || CONFIG_PING6 || 0;634;635
networking/ping.c;CONFIG_PING || CONFIG_PING6;0;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || CONFIG_PING6 || 0;637;638
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || CONFIG_PING6;734;766
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || CONFIG_PING6;822;912
networking/ping.c;CONFIG_PING || CONFIG_PING6;1;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || CONFIG_PING6 || 1;835;847
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || CONFIG_PING6;931;937
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || CONFIG_PING6;988;996
networking/ping.c;CONFIG_PING || CONFIG_PING6;!CONFIG_PING6;CONFIG_PING || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING || !CONFIG_PING6;997;998
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING;CONFIG_PING;1013;1022
networking/ping.c;CONFIG_PING || CONFIG_PING6;!CONFIG_FEATURE_FANCY_PING;CONFIG_PING || CONFIG_PING6 || CONFIG_PING || !CONFIG_FEATURE_FANCY_PING;1017;1018
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_FEATURE_FANCY_PING;CONFIG_PING || CONFIG_PING6 || CONFIG_PING || CONFIG_FEATURE_FANCY_PING;1019;1020
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_PING6;CONFIG_PING6;1025;1034
networking/ping.c;CONFIG_PING || CONFIG_PING6;!CONFIG_FEATURE_FANCY_PING;CONFIG_PING || CONFIG_PING6 || CONFIG_PING6 || !CONFIG_FEATURE_FANCY_PING;1029;1030
networking/ping.c;CONFIG_PING || CONFIG_PING6;CONFIG_FEATURE_FANCY_PING;CONFIG_PING || CONFIG_PING6 || CONFIG_PING6 || CONFIG_FEATURE_FANCY_PING;1031;1032
networking/tls_pstm.h;0;0;0;44;268
networking/tls_pstm.h;0;0;0;46;265
networking/tls_pstm.h;0;0;0;49;50
networking/tls_pstm.h;0;0;0;58;59
networking/tls_pstm.h;0;1;0;71;76
networking/tls_pstm.h;0;0 || 1;0;77;82
networking/tls_pstm.h;0;0 || 0 || 1;0;83;91
networking/tls_pstm.h;0;0;0;85;86
networking/tls_pstm.h;0;0 || 0 || 0;0;92;97
networking/tls_pstm.h;0;1;0;266;267
networking/nslookup.c;CONFIG_NSLOOKUP;1;CONFIG_NSLOOKUP;1;1067
networking/nslookup.c;CONFIG_NSLOOKUP;!CONFIG_FEATURE_NSLOOKUP_BIG;CONFIG_NSLOOKUP || !CONFIG_FEATURE_NSLOOKUP_BIG;45;254
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_FEATURE_CLEAN_UP;CONFIG_NSLOOKUP || !CONFIG_FEATURE_NSLOOKUP_BIG || CONFIG_FEATURE_CLEAN_UP;126;127
networking/nslookup.c;CONFIG_NSLOOKUP;!CONFIG_FEATURE_CLEAN_UP;CONFIG_NSLOOKUP || !CONFIG_FEATURE_NSLOOKUP_BIG || !CONFIG_FEATURE_CLEAN_UP;128;129
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_FEATURE_CLEAN_UP;CONFIG_NSLOOKUP || !CONFIG_FEATURE_NSLOOKUP_BIG || CONFIG_FEATURE_CLEAN_UP;135;136
networking/nslookup.c;CONFIG_NSLOOKUP;!CONFIG_FEATURE_CLEAN_UP;CONFIG_NSLOOKUP || !CONFIG_FEATURE_NSLOOKUP_BIG || !CONFIG_FEATURE_CLEAN_UP;137;138
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_VERBOSE_RESOLUTION_ERRORS;CONFIG_NSLOOKUP || !CONFIG_FEATURE_NSLOOKUP_BIG || CONFIG_VERBOSE_RESOLUTION_ERRORS;145;146
networking/nslookup.c;CONFIG_NSLOOKUP;!CONFIG_VERBOSE_RESOLUTION_ERRORS;CONFIG_NSLOOKUP || !CONFIG_FEATURE_NSLOOKUP_BIG || !CONFIG_VERBOSE_RESOLUTION_ERRORS;147;148
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_FEATURE_CLEAN_UP || 1;CONFIG_NSLOOKUP || !CONFIG_FEATURE_NSLOOKUP_BIG || CONFIG_FEATURE_CLEAN_UP || 1;152;153
networking/nslookup.c;CONFIG_NSLOOKUP;!(CONFIG_FEATURE_CLEAN_UP || 1);CONFIG_NSLOOKUP || !CONFIG_FEATURE_NSLOOKUP_BIG || !(CONFIG_FEATURE_CLEAN_UP || 1);154;155
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_FEATURE_IPV6;CONFIG_NSLOOKUP || !CONFIG_FEATURE_NSLOOKUP_BIG || CONFIG_FEATURE_IPV6;168;170
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_FEATURE_CLEAN_UP;CONFIG_NSLOOKUP || !CONFIG_FEATURE_NSLOOKUP_BIG || CONFIG_FEATURE_CLEAN_UP;177;178
networking/nslookup.c;CONFIG_NSLOOKUP;!CONFIG_FEATURE_CLEAN_UP;CONFIG_NSLOOKUP || !CONFIG_FEATURE_NSLOOKUP_BIG || !CONFIG_FEATURE_CLEAN_UP;179;180
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_FEATURE_IPV6;CONFIG_NSLOOKUP || !CONFIG_FEATURE_NSLOOKUP_BIG || CONFIG_FEATURE_IPV6;204;217
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_FEATURE_NSLOOKUP_BIG;CONFIG_NSLOOKUP || CONFIG_FEATURE_NSLOOKUP_BIG;255;1065
networking/nslookup.c;CONFIG_NSLOOKUP;0;0;275;276
networking/nslookup.c;CONFIG_NSLOOKUP;1;CONFIG_NSLOOKUP || CONFIG_FEATURE_NSLOOKUP_BIG;277;278
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_FEATURE_IPV6;CONFIG_NSLOOKUP || CONFIG_FEATURE_NSLOOKUP_BIG || CONFIG_FEATURE_IPV6;304;305
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_FEATURE_IPV6;CONFIG_NSLOOKUP || CONFIG_FEATURE_NSLOOKUP_BIG || CONFIG_FEATURE_IPV6;334;335
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_FEATURE_IPV6;CONFIG_NSLOOKUP || CONFIG_FEATURE_NSLOOKUP_BIG || CONFIG_FEATURE_IPV6;398;407
networking/nslookup.c;CONFIG_NSLOOKUP;1;CONFIG_NSLOOKUP || CONFIG_FEATURE_NSLOOKUP_BIG;650;687
networking/nslookup.c;CONFIG_NSLOOKUP;0;0;688;704
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_FEATURE_IPV6;CONFIG_NSLOOKUP || CONFIG_FEATURE_NSLOOKUP_BIG || CONFIG_FEATURE_IPV6;842;859
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_FEATURE_IPV6;CONFIG_NSLOOKUP || CONFIG_FEATURE_NSLOOKUP_BIG || CONFIG_FEATURE_IPV6;988;989
networking/nslookup.c;CONFIG_NSLOOKUP;0;0;1006;1010
networking/nslookup.c;CONFIG_NSLOOKUP;CONFIG_FEATURE_CLEAN_UP;CONFIG_NSLOOKUP || CONFIG_FEATURE_NSLOOKUP_BIG || CONFIG_FEATURE_CLEAN_UP;1053;1054
networking/nslookup.c;CONFIG_NSLOOKUP;!CONFIG_FEATURE_CLEAN_UP;CONFIG_NSLOOKUP || CONFIG_FEATURE_NSLOOKUP_BIG || !CONFIG_FEATURE_CLEAN_UP;1055;1056
networking/tls_aesgcm.c;CONFIG_TLS;1;CONFIG_TLS;1;203
networking/tls_aesgcm.c;CONFIG_TLS;1;CONFIG_TLS || 1;16;35
networking/tls_aesgcm.c;CONFIG_TLS;0;0;41;51
networking/tls_aesgcm.c;CONFIG_TLS;1;CONFIG_TLS || 1;52;72
networking/tls_aesgcm.c;CONFIG_TLS;1;CONFIG_TLS || 1 || 1;59;65
networking/tls_aesgcm.c;CONFIG_TLS;0;CONFIG_TLS || 1 || 0;66;70
networking/tls_aesgcm.c;CONFIG_TLS;0;CONFIG_TLS || 0;73;97
networking/tls_aesgcm.c;CONFIG_TLS;1;CONFIG_TLS || 0 || 1;80;88
networking/tls_aesgcm.c;CONFIG_TLS;0;CONFIG_TLS || 0 || 0;89;95
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;1;CONFIG_IFUP || CONFIG_IFDOWN;1;1559
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;CONFIG_FEATURE_IFUPDOWN_MAPPING;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_MAPPING;150;151
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;CONFIG_FEATURE_IFUPDOWN_IPV4 || CONFIG_FEATURE_IFUPDOWN_IPV6;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_IPV4 || CONFIG_FEATURE_IFUPDOWN_IPV6;242;457
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;CONFIG_FEATURE_IFUPDOWN_IP;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_IPV4 || CONFIG_FEATURE_IFUPDOWN_IPV6 || CONFIG_FEATURE_IFUPDOWN_IP;295;325
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;CONFIG_FEATURE_IFUPDOWN_IP;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_IPV4 || CONFIG_FEATURE_IFUPDOWN_IPV6 || CONFIG_FEATURE_IFUPDOWN_IP;386;392
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;CONFIG_FEATURE_IFUPDOWN_IP;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_IPV4 || CONFIG_FEATURE_IFUPDOWN_IPV6 || CONFIG_FEATURE_IFUPDOWN_IP;396;411
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;CONFIG_FEATURE_IFUPDOWN_IPV6;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_IPV6;461;549
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;CONFIG_FEATURE_IFUPDOWN_IP;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_IPV6 || CONFIG_FEATURE_IFUPDOWN_IP;465;469
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;!CONFIG_FEATURE_IFUPDOWN_IP;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_IPV6 || !CONFIG_FEATURE_IFUPDOWN_IP;470;471
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;CONFIG_FEATURE_IFUPDOWN_IP;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_IPV6 || CONFIG_FEATURE_IFUPDOWN_IP;477;478
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;!CONFIG_FEATURE_IFUPDOWN_IP;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_IPV6 || !CONFIG_FEATURE_IFUPDOWN_IP;479;480
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;CONFIG_FEATURE_IFUPDOWN_IP;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_IPV6 || CONFIG_FEATURE_IFUPDOWN_IP;492;496
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;!CONFIG_FEATURE_IFUPDOWN_IP;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_IPV6 || !CONFIG_FEATURE_IFUPDOWN_IP;497;500
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;CONFIG_FEATURE_IFUPDOWN_IP;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_IPV6 || CONFIG_FEATURE_IFUPDOWN_IP;509;510
networking/ifupdown.c;CONFIG_IFUP || CONFIG_IFDOWN;!CONFIG_FEATURE_IFUPDOWN_IP;CONFIG_IFUP || CONFIG_IFDOWN || CONFIG_FEATURE_IFUPDOWN_IPV6 || !CONFIG_FEATURE_IFUPDOWN_IP;511;512
